,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,combination_course_key,course_student_combination_key,date_registration,date_unregistration
23230,FFF,2013B,539332,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,FFF2013B,FFF2013B539332,-98.0,
23231,FFF,2013B,539359,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction,FFF2013B,FFF2013B539359,-72.0,
23232,FFF,2013B,539364,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,FFF2013B,FFF2013B539364,-85.0,
23233,FFF,2013B,539401,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B539401,-53.0,79.0
23234,FFF,2013B,539440,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B539440,-46.0,
23235,FFF,2013B,539468,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,FFF2013B,FFF2013B539468,-10.0,
23236,FFF,2013B,539497,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,FFF2013B539497,-82.0,
23237,FFF,2013B,539514,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,FFF2013B539514,-79.0,
23238,FFF,2013B,539668,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,FFF2013B,FFF2013B539668,-50.0,-5.0
23239,FFF,2013B,539759,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,FFF2013B,FFF2013B539759,-73.0,
23240,FFF,2013B,539774,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B539774,-50.0,45.0
23241,FFF,2013B,539886,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Fail,FFF2013B,FFF2013B539886,-95.0,
23242,FFF,2013B,539896,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B539896,-64.0,
23243,FFF,2013B,539922,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B539922,-87.0,138.0
23244,FFF,2013B,539953,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B539953,-25.0,
23245,FFF,2013B,539963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,FFF2013B,FFF2013B539963,-78.0,
23246,FFF,2013B,539994,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,FFF2013B,FFF2013B539994,-34.0,
23247,FFF,2013B,540054,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,FFF2013B540054,-60.0,
23248,FFF,2013B,540147,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,FFF2013B,FFF2013B540147,-88.0,
23249,FFF,2013B,540155,M,London Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,FFF2013B,FFF2013B540155,-89.0,29.0
23250,FFF,2013B,540160,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,FFF2013B540160,-106.0,
23251,FFF,2013B,540209,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,FFF2013B,FFF2013B540209,-89.0,
23252,FFF,2013B,540224,M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,FFF2013B,FFF2013B540224,-16.0,
23253,FFF,2013B,540549,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,FFF2013B,FFF2013B540549,-36.0,
23254,FFF,2013B,540577,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,FFF2013B,FFF2013B540577,-76.0,
23255,FFF,2013B,540581,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,FFF2013B,FFF2013B540581,-89.0,
23256,FFF,2013B,540637,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B540637,-95.0,-22.0
23257,FFF,2013B,540713,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,FFF2013B,FFF2013B540713,-92.0,
23258,FFF,2013B,540727,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B540727,-102.0,
23259,FFF,2013B,540800,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Pass,FFF2013B,FFF2013B540800,-94.0,
23260,FFF,2013B,540801,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,FFF2013B,FFF2013B540801,-59.0,63.0
23261,FFF,2013B,540997,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B540997,-92.0,89.0
23262,FFF,2013B,541101,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,FFF2013B541101,-24.0,
23263,FFF,2013B,541327,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B541327,-74.0,170.0
23264,FFF,2013B,541349,M,Ireland,Lower Than A Level,,35-55,0,120,N,Pass,FFF2013B,FFF2013B541349,-12.0,
23265,FFF,2013B,541369,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B541369,-94.0,81.0
23266,FFF,2013B,541418,M,Yorkshire Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,FFF2013B541418,-52.0,
23267,FFF,2013B,541521,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,Pass,FFF2013B,FFF2013B541521,-92.0,
23268,FFF,2013B,541579,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,FFF2013B,FFF2013B541579,-42.0,
23269,FFF,2013B,541753,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,FFF2013B,FFF2013B541753,-86.0,
23270,FFF,2013B,541781,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,FFF2013B,FFF2013B541781,-24.0,
23271,FFF,2013B,541923,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail,FFF2013B,FFF2013B541923,-67.0,
23272,FFF,2013B,541999,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,FFF2013B,FFF2013B541999,-80.0,
23273,FFF,2013B,542003,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,FFF2013B542003,-78.0,
23274,FFF,2013B,542020,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,FFF2013B,FFF2013B542020,-76.0,
23275,FFF,2013B,542026,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,FFF2013B,FFF2013B542026,-59.0,
23276,FFF,2013B,542062,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B542062,-107.0,27.0
23277,FFF,2013B,542100,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B542100,-55.0,
23278,FFF,2013B,542356,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,FFF2013B,FFF2013B542356,-89.0,
23279,FFF,2013B,542386,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,FFF2013B,FFF2013B542386,-102.0,
23280,FFF,2013B,542506,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B542506,-21.0,
23281,FFF,2013B,542536,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,FFF2013B,FFF2013B542536,-46.0,
23282,FFF,2013B,542550,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B542550,-21.0,171.0
23283,FFF,2013B,542635,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,FFF2013B542635,-50.0,
23284,FFF,2013B,542646,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,FFF2013B542646,-90.0,
23285,FFF,2013B,542653,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,FFF2013B,FFF2013B542653,-23.0,
23286,FFF,2013B,542657,F,South East Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,FFF2013B,FFF2013B542657,-22.0,101.0
23287,FFF,2013B,542987,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,FFF2013B,FFF2013B542987,-90.0,
23288,FFF,2013B,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Fail,FFF2013B,FFF2013B543010,-95.0,
23289,FFF,2013B,543019,M,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,FFF2013B,FFF2013B543019,-60.0,
23290,FFF,2013B,543054,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Fail,FFF2013B,FFF2013B543054,-15.0,
23291,FFF,2013B,543095,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B543095,-55.0,27.0
23292,FFF,2013B,543113,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail,FFF2013B,FFF2013B543113,-77.0,
23293,FFF,2013B,543155,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Withdrawn,FFF2013B,FFF2013B543155,-52.0,46.0
23294,FFF,2013B,543295,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Fail,FFF2013B,FFF2013B543295,-23.0,
23295,FFF,2013B,543384,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B543384,-85.0,
23296,FFF,2013B,543415,M,South Region,Lower Than A Level,80-90%,0-35,0,90,Y,Pass,FFF2013B,FFF2013B543415,-72.0,
23297,FFF,2013B,543436,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,FFF2013B,FFF2013B543436,-87.0,
23298,FFF,2013B,543447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,FFF2013B543447,-94.0,
23299,FFF,2013B,543536,M,Ireland,Lower Than A Level,50-60%,0-35,0,150,N,Fail,FFF2013B,FFF2013B543536,-64.0,
23300,FFF,2013B,543599,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,FFF2013B543599,-64.0,
23301,FFF,2013B,543604,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B543604,-104.0,-88.0
23302,FFF,2013B,543643,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,FFF2013B,FFF2013B543643,-55.0,
23303,FFF,2013B,543785,M,North Region,Lower Than A Level,,0-35,0,90,N,Withdrawn,FFF2013B,FFF2013B543785,-21.0,160.0
23304,FFF,2013B,543798,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF2013B,FFF2013B543798,-50.0,
23305,FFF,2013B,543818,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,FFF2013B,FFF2013B543818,-71.0,
23306,FFF,2013B,544021,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B544021,-87.0,69.0
23307,FFF,2013B,544055,M,South East Region,HE Qualification,20-30%,0-35,0,210,N,Pass,FFF2013B,FFF2013B544055,-68.0,
23308,FFF,2013B,544098,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,FFF2013B544098,-50.0,
23309,FFF,2013B,544173,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,130,Y,Distinction,FFF2013B,FFF2013B544173,-73.0,
23310,FFF,2013B,544195,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B544195,-58.0,
23311,FFF,2013B,544212,F,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,FFF2013B544212,-72.0,
23312,FFF,2013B,544249,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B544249,-29.0,
23313,FFF,2013B,544279,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,FFF2013B,FFF2013B544279,-22.0,
23314,FFF,2013B,544295,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Pass,FFF2013B,FFF2013B544295,-68.0,
23315,FFF,2013B,544313,M,Ireland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,FFF2013B,FFF2013B544313,-66.0,
23316,FFF,2013B,544479,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,FFF2013B,FFF2013B544479,-71.0,
23317,FFF,2013B,544530,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF2013B,FFF2013B544530,-78.0,
23318,FFF,2013B,544543,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,FFF2013B,FFF2013B544543,-59.0,
23319,FFF,2013B,544651,F,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,FFF2013B,FFF2013B544651,-21.0,94.0
23320,FFF,2013B,544697,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,FFF2013B,FFF2013B544697,-29.0,
23321,FFF,2013B,544802,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,FFF2013B,FFF2013B544802,-100.0,27.0
23322,FFF,2013B,544847,M,Scotland,HE Qualification,0-10%,0-35,0,120,Y,Fail,FFF2013B,FFF2013B544847,-50.0,
23323,FFF,2013B,544850,M,Scotland,Lower Than A Level,60-70%,35-55,0,90,Y,Pass,FFF2013B,FFF2013B544850,-78.0,
23324,FFF,2013B,544880,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,FFF2013B,FFF2013B544880,-36.0,
23325,FFF,2013B,544894,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,FFF2013B544894,-42.0,
23326,FFF,2013B,544930,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B544930,-101.0,168.0
23327,FFF,2013B,544955,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B544955,-79.0,-22.0
23328,FFF,2013B,544963,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,FFF2013B,FFF2013B544963,-58.0,
23329,FFF,2013B,544991,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,FFF2013B,FFF2013B544991,-24.0,
23330,FFF,2013B,545048,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B545048,-80.0,
23331,FFF,2013B,545080,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,FFF2013B545080,-86.0,
23332,FFF,2013B,545229,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,FFF2013B,FFF2013B545229,-68.0,
23333,FFF,2013B,545377,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,FFF2013B,FFF2013B545377,-72.0,
23334,FFF,2013B,545379,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,FFF2013B,FFF2013B545379,-78.0,
23335,FFF,2013B,545384,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,FFF2013B,FFF2013B545384,-89.0,
23336,FFF,2013B,545485,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,FFF2013B,FFF2013B545485,-99.0,53.0
23337,FFF,2013B,545522,M,North Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,FFF2013B,FFF2013B545522,-59.0,-45.0
23338,FFF,2013B,545565,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B545565,-22.0,26.0
23339,FFF,2013B,545600,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B545600,-78.0,-51.0
23340,FFF,2013B,545604,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,FFF2013B,FFF2013B545604,-22.0,
23341,FFF,2013B,545693,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,FFF2013B,FFF2013B545693,-72.0,27.0
23342,FFF,2013B,545720,M,North Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,FFF2013B,FFF2013B545720,-27.0,
23343,FFF,2013B,545751,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail,FFF2013B,FFF2013B545751,-29.0,
23344,FFF,2013B,545791,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,FFF2013B,FFF2013B545791,-71.0,159.0
23345,FFF,2013B,545909,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Pass,FFF2013B,FFF2013B545909,-21.0,
23346,FFF,2013B,545918,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B545918,-59.0,197.0
23347,FFF,2013B,545944,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B545944,-20.0,107.0
23348,FFF,2013B,545951,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B545951,-55.0,79.0
23349,FFF,2013B,546048,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B546048,-72.0,
23350,FFF,2013B,546141,M,London Region,No Formal quals,10-20,35-55,0,60,N,Fail,FFF2013B,FFF2013B546141,-77.0,
23351,FFF,2013B,546164,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B546164,-73.0,27.0
23352,FFF,2013B,546215,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546215,-86.0,
23353,FFF,2013B,546243,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B546243,-80.0,-5.0
23354,FFF,2013B,546262,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B546262,-93.0,178.0
23355,FFF,2013B,546329,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,FFF2013B,FFF2013B546329,-74.0,
23356,FFF,2013B,546348,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546348,-55.0,
23357,FFF,2013B,546396,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B546396,-66.0,97.0
23358,FFF,2013B,546408,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Fail,FFF2013B,FFF2013B546408,-28.0,
23359,FFF,2013B,546412,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,FFF2013B546412,-76.0,
23360,FFF,2013B,546431,M,Ireland,Lower Than A Level,80-90%,0-35,0,120,N,Fail,FFF2013B,FFF2013B546431,-94.0,
23361,FFF,2013B,546439,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B546439,-24.0,133.0
23362,FFF,2013B,546464,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B546464,-83.0,
23363,FFF,2013B,546563,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B546563,-72.0,131.0
23364,FFF,2013B,546583,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546583,-72.0,
23365,FFF,2013B,546682,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546682,-58.0,
23366,FFF,2013B,546780,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,FFF2013B,FFF2013B546780,-53.0,
23367,FFF,2013B,546863,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,FFF2013B546863,-58.0,27.0
23368,FFF,2013B,546868,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,FFF2013B,FFF2013B546868,-16.0,
23369,FFF,2013B,546912,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546912,-46.0,
23370,FFF,2013B,546925,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,FFF2013B,FFF2013B546925,-67.0,
23371,FFF,2013B,546932,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,FFF2013B,FFF2013B546932,-42.0,
23372,FFF,2013B,547014,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF2013B,FFF2013B547014,-53.0,
23373,FFF,2013B,547128,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,FFF2013B,FFF2013B547128,-86.0,130.0
23374,FFF,2013B,547228,F,Ireland,HE Qualification,70-80%,0-35,0,60,N,Pass,FFF2013B,FFF2013B547228,-60.0,
23375,FFF,2013B,547267,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B547267,-53.0,6.0
23376,FFF,2013B,547302,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Fail,FFF2013B,FFF2013B547302,-24.0,
23377,FFF,2013B,547399,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,FFF2013B,FFF2013B547399,-29.0,
23378,FFF,2013B,547400,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,Y,Distinction,FFF2013B,FFF2013B547400,-34.0,
23379,FFF,2013B,547534,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B547534,-16.0,
23380,FFF,2013B,547581,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B547581,-25.0,
23381,FFF,2013B,547609,M,London Region,No Formal quals,10-20,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B547609,-86.0,27.0
23382,FFF,2013B,547666,M,London Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,FFF2013B,FFF2013B547666,-36.0,27.0
23383,FFF,2013B,547667,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B547667,-46.0,-3.0
23384,FFF,2013B,547876,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B547876,-29.0,94.0
23385,FFF,2013B,547884,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B547884,-55.0,221.0
23386,FFF,2013B,547953,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Fail,FFF2013B,FFF2013B547953,-86.0,
23387,FFF,2013B,548043,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,FFF2013B,FFF2013B548043,-83.0,57.0
23388,FFF,2013B,548057,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,FFF2013B548057,-86.0,
23389,FFF,2013B,548087,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548087,-55.0,
23390,FFF,2013B,548095,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,FFF2013B,FFF2013B548095,-23.0,
23391,FFF,2013B,548099,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,FFF2013B,FFF2013B548099,-64.0,
23392,FFF,2013B,548180,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,FFF2013B,FFF2013B548180,-30.0,
23393,FFF,2013B,548219,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,FFF2013B,FFF2013B548219,-60.0,
23394,FFF,2013B,548312,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,FFF2013B,FFF2013B548312,-73.0,
23395,FFF,2013B,548331,F,East Midlands Region,HE Qualification,10-20,0-35,0,150,N,Withdrawn,FFF2013B,FFF2013B548331,-73.0,-23.0
23396,FFF,2013B,548352,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548352,-67.0,
23397,FFF,2013B,548415,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Withdrawn,FFF2013B,FFF2013B548415,-27.0,38.0
23398,FFF,2013B,548459,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548459,-71.0,
23399,FFF,2013B,548521,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548521,-29.0,
23400,FFF,2013B,548547,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B548547,-72.0,172.0
23401,FFF,2013B,548573,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B548573,-72.0,145.0
23402,FFF,2013B,548608,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,FFF2013B,FFF2013B548608,-58.0,57.0
23403,FFF,2013B,548741,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,FFF2013B,FFF2013B548741,-53.0,
23404,FFF,2013B,548759,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548759,-72.0,
23405,FFF,2013B,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,FFF2013B548764,-25.0,
23406,FFF,2013B,548819,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,FFF2013B548819,-78.0,57.0
23407,FFF,2013B,548857,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,FFF2013B,FFF2013B548857,-80.0,
23408,FFF,2013B,548893,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,FFF2013B,FFF2013B548893,-73.0,57.0
23409,FFF,2013B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,FFF2013B,FFF2013B548926,-76.0,
23410,FFF,2013B,548938,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,FFF2013B,FFF2013B548938,-49.0,
23411,FFF,2013B,548948,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,FFF2013B,FFF2013B548948,-30.0,138.0
23412,FFF,2013B,548969,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Withdrawn,FFF2013B,FFF2013B548969,-30.0,104.0
23413,FFF,2013B,549014,M,Wales,Lower Than A Level,20-30%,0-35,0,90,Y,Fail,FFF2013B,FFF2013B549014,-49.0,
23414,FFF,2013B,549056,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,FFF2013B549056,-58.0,
23415,FFF,2013B,549065,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass,FFF2013B,FFF2013B549065,-52.0,
23416,FFF,2013B,549093,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,FFF2013B549093,-16.0,
23417,FFF,2013B,549149,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,FFF2013B,FFF2013B549149,-21.0,
23418,FFF,2013B,549239,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,FFF2013B549239,-53.0,
